0,1,2,3,4,5
-1566.7690597248247,256.9723379639575,134.89437801039514,0.4258455961011691,-78.21824422397447,42.336528856292084
-1096.790534434146,-259.4308936974941,281.1081333611132,140.7406895004649,486.2317491334803,337.6720763518432
-1899.4466554676335,-88.0539698250901,188.66198517909146,18.24510976163333,11.081811743871704,-351.7436638978842
-1102.8465460942018,-258.01485802409394,-215.95921204580875,-175.7196381169042,-118.14046950454784,-17.905320052205163
-1713.8548318786345,-441.7386258784542,-58.189252300448366,111.57837128063534,86.09238601904755,105.25534010271399
-1260.8465279580219,71.35287512083424,195.10666282874027,-32.820823509963915,159.19005703754124,212.2668905115365
-1622.5538737648592,1447.7160190140362,-349.49589152377536,165.1610311826172,-99.95698799021704,762.541121437773
-1636.570991550408,158.28207408988413,-60.034627440882645,-101.49158426157814,-100.2305248038854,42.82691641068654
-1913.9255602613548,-401.24377046559283,405.07748634825504,-66.83589220834364,186.73542975736902,381.9550447841416
-1172.982173131967,144.72039944194063,-235.07789729605224,17.708472669761214,-184.0915279560628,-90.83839811480793
-1477.0747742778394,78.7981858290013,-85.02889525480299,56.52472069349241,-95.74128939114769,64.94941100343688
-1559.0671439879636,-725.7787352957015,28.883800215523003,83.57077120100783,413.66464928624873,320.34701624421734
-1320.0672418564352,5.337600329752679,-46.745051015107634,66.35824631008416,-5.57572438887555,271.21809285143877
-1006.6093365605507,-613.1642280908354,-139.25967646280787,-103.41418114604038,-260.98626067651537,-262.7797763511877
-1540.7942415017164,-216.7550012432973,-229.63168086405454,76.6953190295678,16.42929627118884,-190.0624306841131
-1455.3536045602782,-174.3789358453355,-169.8032496199024,155.69893953093998,50.72114303449397,-141.54029541943925
-1635.188424224548,284.1684012357218,-87.23684765119887,170.21924518855883,-85.57022953911135,415.6036401792071
-1213.2139594283801,-163.68076205574843,-80.57899792834323,-40.329121591636635,138.69967996491164,-486.49617982087057
-1202.1915340295034,-733.3205743267265,512.5143286176061,268.87413672526577,408.83796974959324,-122.7388328542935
-1268.8468687017275,75.5569016740692,-283.4943489083627,-88.22803097387506,-117.26841643141299,-212.77271473092526
-1237.118889717216,824.8886782741242,13.873880597083339,35.65642060819064,-221.74826382577302,-22.234210777306423
-1228.4450591637844,-518.5407312527367,-404.0028157595505,94.20238786531705,-176.47256721606198,-154.8398693358007
-1199.014568164483,-279.9943058848503,35.14630565022856,380.38851756238955,503.8809852980952,329.37011392694393
-1223.9600920069195,548.0053501688116,172.32864266678902,-109.23309477709589,60.37162979064659,8.36296238658783
-1072.9706182563873,380.606801642715,327.9851785797478,-131.05051406596948,-176.1267623898604,107.55229778196558
-1007.0219894157631,-876.5231129274913,-459.4094751295618,7.507069494934811,-99.20206763077186,-378.432857102422
-957.613397935814,-1002.161613259953,-369.70898502097174,-272.2460618419309,199.77933228251368,-25.72521845708338
-1231.0621671156402,999.8181830862299,305.9201366476858,-32.620441715458995,53.61525428771046,117.27233082092917
-1495.4676926312711,-256.59616490782435,-150.16984335519848,31.46452500523847,191.53738311777084,234.00824994104448
-1731.1223931418583,-615.5962322625314,140.43880410205077,21.68019440371927,127.57938574460593,668.061115038426
-1920.919332927876,-25.01462812926163,349.95126450493666,70.14004739665688,25.078882162466478,204.1691811298649
-1276.742725899346,-259.09815179338295,-177.73210371947567,-142.93377659650278,149.05276413943287,-0.29638106524570595
-1547.8889204515715,-352.77081944460457,-172.16667308804674,-28.182673444085594,1.5112673281902644,-253.17079676907252
-1445.9578818398543,355.330563604496,-70.17158074146764,143.98475961802652,-172.2272630876075,319.6077614536077
-734.3573217224475,-470.4209291994183,170.1092184426302,-61.907188329345125,-249.28706734747755,-110.58588339619281
-2158.9320445909016,-1048.460629817226,703.7907728475766,-100.68829178633129,160.36439990585947,41.38041802615981
-968.7275657650814,-1190.7516687006273,-332.02913218447384,254.96208853046383,186.08041979211643,41.55070139474618
-1039.5388495670436,-607.4712780538679,-349.44419883872894,-38.81981232974965,283.1561534647051,-51.74316928919071
-1111.9792524827333,805.0888765379564,323.78800793485004,74.2039971737305,-256.1040178087082,169.91804119145837
-1126.4417710516761,87.6555957324346,-143.65989859062194,193.78425385445288,4.380825856661396,-47.287142329118986
-1796.0510549465794,-832.5603233480897,120.91862133680553,4.579491612216771,253.579679412757,245.12300262425862
-1140.3698272943989,-302.49571768380457,-646.855223300141,291.8337588445562,-38.33264115201842,-101.12996805903438
-936.6055154076319,-548.1787642534198,-8.258558363385664,-156.9438375454164,-251.31846436278494,-69.89774880940004
-1407.6972992996323,461.78092325534186,766.9494211467023,252.20782448362723,111.34984886276868,-105.51415241624778
-579.7158405698337,-576.0372923318465,-580.2146429157405,-227.11899021970754,-285.26199801675153,-262.93996648349537
-1098.3902320092157,970.0230631762253,331.1301499177072,66.32804490788996,-460.7757949677669,162.1986761795592
-982.2324912807193,763.3220131361109,164.6650794429771,-221.55759149172206,-247.12214113658231,244.5499908827846
-1377.4157694968173,578.4915744894311,-64.16951204223773,-85.80826167163619,-153.89670554276495,-58.0214687723896
-771.9253195530614,-721.513286236601,-463.8008089722155,-182.08675005082003,-216.39427915439717,-163.87474261818207
-1052.9816528946587,1009.0518715792715,380.9365933849366,220.8663751471434,-54.24011428531262,161.78986375267513
-2180.9583416415567,-859.6534204726972,702.3639016768706,9.50683640261201,149.63059405277983,-297.3440812512179
-955.1494053157894,261.8450042015208,-213.8786503593792,-226.60101298806777,-107.60989987185627,-337.25629296178073
-845.2250311678205,-468.04923327368334,-117.83642202042634,113.4056422361531,375.3572388783934,141.8132486309657
-2052.8538258970475,-482.81589493309315,709.024445942945,49.84720841084024,68.38082218107027,541.6257060953905
