0,1,2,3,4,5
1.7516562,10.267112,6.4383793,6.385402,-0.67280674,-10.159892
-9.708979,-10.070608,-5.2963142,4.27564,15.831327,2.7895193
10.518283,20.30379,2.3609684,-7.471077,2.4942076,4.625219
6.2630997,5.2728515,-0.49792662,-12.110991,-11.023066,-5.388785
-6.6552353,17.69803,8.460102,-7.3731017,-1.3088282,9.195549
-3.8090024,-19.90985,-1.741167,-5.284359,-29.869278,-39.7797
-1.2401198,-7.825609,6.590352,-5.6954355,-15.3105545,12.080859
-2.7634559,-5.3794436,2.2614005,-9.51071,4.2892833,0.9304425
-14.924448,5.8972783,-3.186374,-16.280937,3.5768073,-0.38797235
1.7691436,-0.7544995,2.386663,-3.2839968,0.28305417,-13.068122
-2.999865,2.1384616,-0.9032783,-7.627152,-8.7555685,2.8476481
-11.005703,-5.6846867,-25.061583,-2.345945,-11.544052,-1.8254935
11.270514,7.4464955,1.3345963,-16.411263,7.155106,-6.5896473
-1.9038608,-7.519184,0.6506374,-12.618476,19.138947,-6.3641725
1.5727745,16.937647,7.3815384,12.331066,-5.9463897,1.946274
-1.5924942,51.792088,-3.9842541,-0.45728436,2.1378229,-5.7232876
-8.966431,1.697694,15.017003,12.485007,2.4269629,6.6870465
12.694099,12.928025,5.145719,-6.1678753,-1.0392345,13.125812
-4.058121,1.2367635,-2.5863433,3.4397237,5.840643,-1.3908848
-8.011799,6.8331575,-12.266313,1.4622033,11.8515215,-7.943597
1.522254,-9.346588,1.2793461,0.48200366,13.699725,6.8608937
-5.087715,-0.4783166,1.3825654,-22.441275,9.954607,-2.4145648
76.12182,84.929276,-62.33569,-34.147243,-118.070786,-40.27477
2.377938,1.1956345,-5.0249267,-10.02017,-15.973577,-14.191991
46.34336,75.81931,236.23117,9.279109,14.545295,140.45435
5.4333577,1.4320954,8.638673,-10.041187,14.045764,-8.241659
-12.031138,4.685654,14.426621,-20.201714,1.1291685,-6.2238574
-33.992756,18.253658,61.351837,2.5974457,-9.071119,122.477196
5.7105584,-0.11243091,13.038973,15.739706,-3.6134079,-0.6685999
3.684456,-6.449835,5.516737,-14.882816,8.869901,-13.152234
5.4099884,14.350201,-2.7752476,13.594015,-7.201786,-10.592552
-37.43273,14.275339,40.09604,50.729893,-50.88311,4.5859466
6.9224095,1.3149289,13.256827,-2.6065142,-11.768502,6.4619603
-2.2720184,-15.11877,9.952269,-15.263329,7.3471885,3.862925
7.5572143,-1.4091504,-4.001452,-6.6746373,2.4538534,4.462023
-9.454718,10.226615,-5.8896613,7.636196,-1.5677606,-9.287972
-0.25501305,-20.747066,-101.14926,-7.4433093,1.0424836,157.24347
3.4800243,8.192066,-2.0954459,-20.6715,-3.3268418,0.7988786
-16.38032,1.7251021,3.3724966,-34.262478,16.091972,90.13919
10.9379225,0.1520153,-8.7441225,4.2305617,-0.6917052,29.4479
0.95210755,22.748356,19.095247,3.6632726,-1.0772502,2.6477108
-4.006817,-6.3346443,21.727169,12.126898,2.3916526,1.0048972
-21.796118,-16.87436,-43.94726,-25.009455,-62.07943,-22.534353
-3.2272782,16.841986,-13.622047,5.757264,-4.975441,1.2387168
10.894303,-1.2140772,-13.720051,-6.258126,10.10005,-9.350417
4.9157634,0.86019486,0.053697675,8.276647,-17.181679,-5.845854
3.6123595,7.6960135,-7.0069427,-6.677197,14.21519,-5.4506783
-8.329929,8.599293,-5.6363997,-5.0587254,3.1702847,-16.01363
-15.364577,-0.17844969,1.3818625,-2.7103946,-14.604003,-8.866758
0.75253546,-18.214514,0.6608419,4.762579,0.7769459,0.30660272
9.923491,2.6496074,-0.0076343296,7.6135807,-1.9555544,-4.912421
4.0011244,-12.464192,-8.86675,-10.467829,2.183799,-12.071519
-5.5189605,-5.098641,-7.324355,9.146995,14.608533,-8.973452
-0.30132923,-2.7255747,-7.8288198,5.5579324,-2.6785614,-8.594822
-3.9602292,2.4974258,-9.353167,-1.7359543,13.025842,6.4009295
9.593634,4.883214,1.8461533,16.837757,2.4473996,-8.45879
4.1896167,10.877762,-6.2048936,8.062943,8.8439045,-9.781928
5.108167,-5.3454237,-5.296029,4.3668137,6.4131875,-12.150538
17.056458,-9.730186,1.0214422,-9.017152,12.399957,1.8854988
6.9958425,1.3376453,9.2321205,2.9706037,8.424858,-15.68178
1.2573466,12.608219,1.3498268,-2.663277,15.082184,14.6191025
-1.0821038,-19.777592,11.741543,8.340571,-4.53854,-5.887143
-6.372166,-1.8481694,1.5003883,-21.456177,1.0525554,-16.24331
-3.4230561,-19.681005,-3.2190254,-4.205447,13.490267,-0.3422844
-22.759659,7.039667,6.985038,-1.6834351,7.5113993,5.881555
9.452996,0.5248789,13.939199,-2.1820385,5.91948,13.241472
-16.635918,-4.7995834,7.1768966,8.849572,4.0221853,7.203078
-1.9435517,21.823744,4.3788123,-13.85706,-1.485731,1.2242743
