0,1,2,3,4,5
-1566.7690597248811,256.97233765177214,134.89438297648144,0.42565475694971155,-78.21901023284045,42.33322056170694
-1096.7905344360704,-259.4308944808922,281.1081370960498,140.7418615931756,486.2325268017887,337.6474798694987
-1899.446655470431,-88.05396852008546,188.66199320638316,18.24667697179001,11.076755660756866,-351.73723809035914
-1102.8465460936272,-258.01485844443454,-215.95921714063738,-175.72058041138527,-118.13944047123124,-17.890735003829334
-1713.8548318789994,-441.73862663236196,-58.189250328812776,111.57821811268653,86.09238984526908,105.251700391411
-1260.846527959512,71.35287448807274,195.10667278587113,-32.821016339579316,159.18909301028245,212.2599509141063
-1622.5538737652014,1447.71601844114,-349.49588146715456,165.16034404442763,-99.96089040617483,762.5545879916559
-1636.5709915494404,158.28207390887079,-60.03462232832511,-101.49246022659267,-100.23063193751747,42.82976207621164
-1913.9255602619367,-401.24377121779423,405.0774921024863,-66.83649153517752,186.73524325159258,381.9537086250011
-1172.982173133652,144.7203984647625,-235.0778838985345,17.70892220830789,-184.09201930819341,-90.86082218260863
-1477.074774278734,78.7981848135399,-85.02888281796754,56.52434276999651,-95.74230985390054,64.93972607921914
-1559.067143990788,-725.7787370458956,28.883813980961683,83.5707146914902,413.66332102091087,320.33658606089455
-1320.0672418582358,5.337599115751358,-46.745039253234545,66.35815413474387,-5.576337213855915,271.20547778897634
-1006.6093365608918,-613.1642289096092,-139.2596724008068,-103.41414873774507,-260.98625034041623,-262.7874105617238
-1540.7942415013229,-216.75500186318132,-229.63168201948102,76.69539938109938,16.429733141480902,-190.06681713964417
-1455.3536045640506,-174.37893785818486,-169.80322470356637,155.6994061174418,50.71844589215765,-141.5673481694335
-1635.1884242219694,284.16840197666113,-87.23685996500762,170.21824906948578,-85.56985568385454,415.63029435822307
-1213.2139594319374,-163.68076279012672,-80.57898985502194,-40.327807948095995,138.69931467891652,-486.5160029908917
-1202.1915340300184,-733.320574206319,512.5143319362786,268.87356924737435,408.837928407813,-122.73463282932097
-1268.846868703059,75.55690018776302,-283.4943434598206,-88.22824139978692,-117.2680204974528,-212.7819543180828
-1237.1188897201255,824.8886778100798,13.873891512078533,35.65684105936884,-221.74952004992033,-22.24224282510724
-1228.4450591594539,-518.5407307010602,-404.0028357692857,94.20159751873915,-176.4693807540454,-154.8225438335889
-1199.0145681676445,-279.99430639814545,35.14632264708073,380.39004051467964,503.87803464949707,329.34790489649
-1223.9600920085338,548.0053490690199,172.3286559860262,-109.2335798803563,60.37044554791577,8.357618557381443
-1072.9706182574998,380.6068014861883,327.9851811714223,-131.0505595566157,-176.12614640414586,107.5470238686601
-1007.0219894092022,-876.5231109639833,-459.40951193349076,7.505889754754435,-99.19717974653972,-378.39441478152355
-957.613397937243,-1002.1616152194476,-369.7089765793008,-272.2470665576818,199.77952228912278,-25.730284413341295
-1231.0621671185395,999.8181812431152,305.92015702343537,-32.62056002283377,53.614540721608186,117.24602608079265
-1495.467692633312,-256.59616640088774,-150.16982314265366,31.464474183679044,191.5347624940104,233.9907520263004
-1731.1223931418876,-615.5962329256442,140.43881722939489,21.68024911475061,127.57852284862727,668.0403554199121
-1920.919332929619,-25.014629142757183,349.9512730139201,70.13973393770775,25.078512914613434,204.16591038684714
-1276.7427258999355,-259.0981523735498,-177.732101820636,-142.93449036325924,149.05303117171277,-0.29036020562021747
-1547.8889204510965,-352.77082000106174,-172.166669935725,-28.183313668291703,1.5120118029739942,-253.1735365869394
-1445.9578818370055,355.3305647262627,-70.17158903529595,143.98424420066436,-172.22851891743875,319.6317949319258
-734.3573217246028,-470.4209295602159,170.10924079257103,-61.90697827438672,-249.29081573521967,-110.59915944822822
-2158.9320445896537,-1048.4606299327947,703.7907717216101,-100.68888207535133,160.36483534589925,41.38417465029782
-968.7275657640063,-1190.7516690581565,-332.0291383040175,254.96147424596944,186.08188234628045,41.56106706485765
-1039.538849568862,-607.471279359665,-349.4441923603159,-38.820202468532884,283.15576196885445,-51.745570220495125
-1111.9792524811498,805.0888774900196,323.78800366446285,74.20315484192551,-256.1051282097836,169.94055854900157
-1126.441771053192,87.65559514461523,-143.6598894924443,193.78445521537017,4.379943907805121,-47.29630519632387
-1796.0510549480302,-832.5603246979578,120.91862545477147,4.578917272152239,253.5798685895525,245.12294511591523
-1140.3698272912923,-302.4957172823064,-646.8552452553191,291.83417710830224,-38.329580467139785,-101.12218446633958
-936.6055154068816,-548.178764139349,-8.258559001109639,-156.94405344335127,-251.31817204268714,-69.8978367536914
-1407.6972992999408,461.7809226361405,766.9494197460525,252.20728509964442,111.34845343033408,-105.49852589003372
-579.7158405642452,-576.0372913501034,-580.2146622971367,-227.12080170326246,-285.260637632226,-262.9036365790729
-1098.3902320091502,970.0230632160931,331.13014830990414,66.32735940199736,-460.77621048456416,162.21167209533715
-982.2324912811141,763.3220127287019,164.6650795844017,-221.55790882929017,-247.12147262665349,244.54871465299402
-1377.415769500015,578.4915724131318,-64.16949577933337,-85.80796703328383,-153.89746745762426,-58.048858323033016
-771.9253195502577,-721.5132861149049,-463.8008186775186,-182.0879711215418,-216.39274899672137,-163.85419299877844
-1052.9816528928097,1009.0518716873232,380.9365896416601,220.86573424309788,-54.23957270643165,161.79687841566573
-2180.9583416462747,-859.6534227050613,702.3639196367534,9.507605309367108,149.62965002455869,-297.3704303852291
-955.14940531473,261.845004212385,-213.87865614144806,-226.60166322005963,-107.60888370703833,-337.24317190279277
-845.2250311698971,-468.0492330288065,-117.83641131891787,113.40592132387988,375.35571631160497,141.80676124919063
-2052.853825894771,-482.8158951111642,709.0244488648588,49.84635782805378,68.38057929671828,541.6234029292633
-326.7115238032389,454.69972153792696,-1129.7343635150628,-411.9260585514594,-367.5745321598537,-637.7748882561948
-1036.2836636979014,-675.6682358284967,-466.83783727244014,-187.28404760125252,115.9361453545684,115.19719945938253
-1172.0178555800048,841.6449137098875,335.22498972893817,289.53354780860104,-134.4935233809093,329.2897417443238
-789.5878148970734,259.9548985666059,84.03056053559725,83.48683342303627,-186.74635865723167,-111.49049927001997
-2040.5069834089759,-346.1047688552168,668.0726783709482,4.687219882915912,-55.35881742798308,178.50680483540242
-1063.2764337304322,930.3327001829556,293.94386272102673,-43.89402093934102,-522.0536112426191,143.72438012859806
